date,chair_key,title,filename,sent_id,frag_id,text,lemmas,damped_lemmas
2014-03-31,yellen,What the Federal Reserve Is Doing to Promote a Stronger Job Market,20140331_yellen_What_the_Federal_Reserve_Is_Doing_to_Promote_a_Stronger_Job_.txt,0,0,"I am here today to talk about what the Federal Reserve is doing to help our nation recover from the financial crisis and the Great Recession, the effects of which were particularly severe for the people and the communities you serve.",today talk federal reserve help nation recover financial crisis great recession effect particularly severe people community serve,talk nation recover recession particularly severe people community serve
2014-03-31,yellen,What the Federal Reserve Is Doing to Promote a Stronger Job Market,20140331_yellen_What_the_Federal_Reserve_Is_Doing_to_Promote_a_Stronger_Job_.txt,1,0,Part of that effort has involved strengthening the financial system.,effort involve strengthen financial system,effort involve strengthen
2014-03-31,yellen,What the Federal Reserve Is Doing to Promote a Stronger Job Market,20140331_yellen_What_the_Federal_Reserve_Is_Doing_to_Promote_a_Stronger_Job_.txt,2,0,New rules are in place to better protect consumers and ensure that credit is available to help communities grow.,new rule place well protect consumer ensure credit available help community grow,rule place well protect consumer ensure credit available community grow
2014-03-31,yellen,What the Federal Reserve Is Doing to Promote a Stronger Job Market,20140331_yellen_What_the_Federal_Reserve_Is_Doing_to_Promote_a_Stronger_Job_.txt,3,0,The Federal Reserve also plays a role in communities by fostering dialogue that promotes community development.,federal reserve play role community foster dialogue promote community development,play role community foster dialogue promote community
2014-03-31,yellen,What the Federal Reserve Is Doing to Promote a Stronger Job Market,20140331_yellen_What_the_Federal_Reserve_Is_Doing_to_Promote_a_Stronger_Job_.txt,4,0,I will highlight some initiatives around the Federal Reserve System that I believe are making a real difference.,highlight initiative federal reserve system believe make real difference,highlight initiative believe make real difference
2014-03-31,yellen,What the Federal Reserve Is Doing to Promote a Stronger Job Market,20140331_yellen_What_the_Federal_Reserve_Is_Doing_to_Promote_a_Stronger_Job_.txt,5,0,"Later today, I will visit the Manufacturing Technology Program at Daley College, on Chicago's south side, where adult students are acquiring the skills they need to connect to good-paying jobs in that sector.",later today visit manufacturing technology program daley college chicago south adult student acquire skill need connect good pay job sector,later visit manufacturing technology program daley college chicago south adult student acquire skill connect pay job sector
2014-03-31,yellen,What the Federal Reserve Is Doing to Promote a Stronger Job Market,20140331_yellen_What_the_Federal_Reserve_Is_Doing_to_Promote_a_Stronger_Job_.txt,6,0,The Fed supports the work you do in communities because you make a difference.,fed support work community difference,fed work community difference
2014-03-31,yellen,What the Federal Reserve Is Doing to Promote a Stronger Job Market,20140331_yellen_What_the_Federal_Reserve_Is_Doing_to_Promote_a_Stronger_Job_.txt,7,0,You help ensure that credit is available for families to buy homes and for small businesses to expand.,help ensure credit available family buy home small business expand,ensure credit available family buy home small expand
2014-03-31,yellen,What the Federal Reserve Is Doing to Promote a Stronger Job Market,20140331_yellen_What_the_Federal_Reserve_Is_Doing_to_Promote_a_Stronger_Job_.txt,8,0,Your organizations sponsor programs that help make communities safer and families healthier and more financially secure.,organization sponsor program help community safe family healthy financially secure,organization sponsor program community safe family healthy financially secure
2014-03-31,yellen,What the Federal Reserve Is Doing to Promote a Stronger Job Market,20140331_yellen_What_the_Federal_Reserve_Is_Doing_to_Promote_a_Stronger_Job_.txt,9,0,One of the most important things you do is to help people meet the demands of finding a job in what remains a challenging economy.,important thing help people meet demand find job remain challenging economy,thing people meet demand find job challenging
2014-03-31,yellen,What the Federal Reserve Is Doing to Promote a Stronger Job Market,20140331_yellen_What_the_Federal_Reserve_Is_Doing_to_Promote_a_Stronger_Job_.txt,10,0,I also believe it can't succeed without two other things.,believe succeed thing,believe succeed thing
2014-03-31,yellen,What the Federal Reserve Is Doing to Promote a Stronger Job Market,20140331_yellen_What_the_Federal_Reserve_Is_Doing_to_Promote_a_Stronger_Job_.txt,11,0,The first of these is the courage and determination of the people you serve.,courage determination people serve,courage determination people serve
2014-03-31,yellen,What the Federal Reserve Is Doing to Promote a Stronger Job Market,20140331_yellen_What_the_Federal_Reserve_Is_Doing_to_Promote_a_Stronger_Job_.txt,12,0,The past six years have been difficult for many Americans,past year difficult americans,difficult americans
2014-03-31,yellen,What the Federal Reserve Is Doing to Promote a Stronger Job Market,20140331_yellen_What_the_Federal_Reserve_Is_Doing_to_Promote_a_Stronger_Job_.txt,12,1,the hardships faced by some have shattered lives and families.,hardship face shatter life family,hardship face shatter life family
2014-03-31,yellen,What the Federal Reserve Is Doing to Promote a Stronger Job Market,20140331_yellen_What_the_Federal_Reserve_Is_Doing_to_Promote_a_Stronger_Job_.txt,13,0,Too many people know firsthand how devastating it is to lose a job at which you had succeeded and be unable to find another,people know firsthand devastating lose job succeed unable find,people know firsthand devastating lose job succeed unable find
2014-03-31,yellen,What the Federal Reserve Is Doing to Promote a Stronger Job Market,20140331_yellen_What_the_Federal_Reserve_Is_Doing_to_Promote_a_Stronger_Job_.txt,13,1,"to run through your savings and even lose your home, as months and sometimes years pass trying to find work",run saving lose home month year pass try find work,saving lose home month pass try find work
2014-03-31,yellen,What the Federal Reserve Is Doing to Promote a Stronger Job Market,20140331_yellen_What_the_Federal_Reserve_Is_Doing_to_Promote_a_Stronger_Job_.txt,13,2,to feel your marriage and other relationships strained and broken by financial difficulties.,feel marriage relationship strain break financial difficulty,feel marriage relationship strain break difficulty
2014-03-31,yellen,What the Federal Reserve Is Doing to Promote a Stronger Job Market,20140331_yellen_What_the_Federal_Reserve_Is_Doing_to_Promote_a_Stronger_Job_.txt,14,0,And yet many of those who have suffered the most find the will to keep trying.,suffer find try,suffer find try
2014-03-31,yellen,What the Federal Reserve Is Doing to Promote a Stronger Job Market,20140331_yellen_What_the_Federal_Reserve_Is_Doing_to_Promote_a_Stronger_Job_.txt,15,0,"I will introduce you to three of these brave men and women, your neighbors here in the great city of Chicago.",introduce brave man woman neighbor great city chicago,introduce brave man woman neighbor city chicago
2014-03-31,yellen,What the Federal Reserve Is Doing to Promote a Stronger Job Market,20140331_yellen_What_the_Federal_Reserve_Is_Doing_to_Promote_a_Stronger_Job_.txt,16,0,"These individuals have benefited from just the kind of help from community groups that I highlighted a moment ago, and they recently shared their personal stories with me.",individual benefit kind help community group highlight moment ago recently share personal story,individual benefit kind community group highlight moment ago recently share personal story
2014-03-31,yellen,What the Federal Reserve Is Doing to Promote a Stronger Job Market,20140331_yellen_What_the_Federal_Reserve_Is_Doing_to_Promote_a_Stronger_Job_.txt,17,0,the second thing that is needed to help people find jobs...is jobs.,thing need help people find job job,thing people find job job
2014-03-31,yellen,What the Federal Reserve Is Doing to Promote a Stronger Job Market,20140331_yellen_What_the_Federal_Reserve_Is_Doing_to_Promote_a_Stronger_Job_.txt,18,0,No amount of training will be enough if there are not enough jobs to fill.,training job fill,training job fill
2014-03-31,yellen,What the Federal Reserve Is Doing to Promote a Stronger Job Market,20140331_yellen_What_the_Federal_Reserve_Is_Doing_to_Promote_a_Stronger_Job_.txt,19,0,I have mentioned some of the things the Fed does to help communities,mention thing fed help community,mention thing fed community
2014-03-31,yellen,What the Federal Reserve Is Doing to Promote a Stronger Job Market,20140331_yellen_What_the_Federal_Reserve_Is_Doing_to_Promote_a_Stronger_Job_.txt,19,1,the most important thing we do is to use monetary policy to promote a stronger economy.,important thing use monetary policy promote strong economy,thing use promote
2014-03-31,yellen,What the Federal Reserve Is Doing to Promote a Stronger Job Market,20140331_yellen_What_the_Federal_Reserve_Is_Doing_to_Promote_a_Stronger_Job_.txt,20,0,"The Federal Reserve has taken extraordinary steps since the onset of the financial crisis to spur economic activity and create jobs, and I will explain why I believe those efforts are still needed.",federal reserve take extraordinary step onset financial crisis spur economic activity create job explain believe effort need,take extraordinary step onset spur create job explain believe effort
2014-03-31,yellen,What the Federal Reserve Is Doing to Promote a Stronger Job Market,20140331_yellen_What_the_Federal_Reserve_Is_Doing_to_Promote_a_Stronger_Job_.txt,21,0,The Fed provides this help by influencing interest rates.,fed provide help influence interest rate,fed influence
2014-03-31,yellen,What the Federal Reserve Is Doing to Promote a Stronger Job Market,20140331_yellen_What_the_Federal_Reserve_Is_Doing_to_Promote_a_Stronger_Job_.txt,22,0,"Although we work through financial markets, our goal is to help Main Street, not Wall Street.",work financial market goal help main street wall street,work goal main street wall street
2014-03-31,yellen,What the Federal Reserve Is Doing to Promote a Stronger Job Market,20140331_yellen_What_the_Federal_Reserve_Is_Doing_to_Promote_a_Stronger_Job_.txt,23,0,"By keeping interest rates low, we are trying to make homes more affordable and revive the housing market.",keep interest rate low try home affordable revive housing market,keep try home affordable revive housing
2014-03-31,yellen,What the Federal Reserve Is Doing to Promote a Stronger Job Market,20140331_yellen_What_the_Federal_Reserve_Is_Doing_to_Promote_a_Stronger_Job_.txt,24,0,"We are trying to make it cheaper for businesses to build, expand, and hire.",try cheap business build expand hire,try cheap build expand hire
2014-03-31,yellen,What the Federal Reserve Is Doing to Promote a Stronger Job Market,20140331_yellen_What_the_Federal_Reserve_Is_Doing_to_Promote_a_Stronger_Job_.txt,25,0,"We are trying to lower the costs of buying a car that can carry a worker to a new job and kids to school, and our policies are also spurring the revival of the auto industry.",try lower cost buy car carry worker new job kid school policy spur revival auto industry,try buy car carry worker job kid school spur revival auto industry
2014-03-31,yellen,What the Federal Reserve Is Doing to Promote a Stronger Job Market,20140331_yellen_What_the_Federal_Reserve_Is_Doing_to_Promote_a_Stronger_Job_.txt,26,0,"We are trying to help families afford things they need so that greater spending can drive job creation and even more spending, thereby strengthening the recovery.",try help family afford thing need great spending drive job creation spending strengthen recovery,try family afford thing spending drive job creation spending strengthen
2014-03-31,yellen,What the Federal Reserve Is Doing to Promote a Stronger Job Market,20140331_yellen_What_the_Federal_Reserve_Is_Doing_to_Promote_a_Stronger_Job_.txt,27,0,"When the Federal Reserve's policies are effective, they improve the welfare of everyone who benefits from a stronger economy, most of all those who have been hit hardest by the recession and the slow recovery.",federal reserve policy effective improve welfare benefit strong economy hit hard recession slow recovery,effective improve welfare benefit hit hard recession
2014-03-31,yellen,What the Federal Reserve Is Doing to Promote a Stronger Job Market,20140331_yellen_What_the_Federal_Reserve_Is_Doing_to_Promote_a_Stronger_Job_.txt,28,0,"Now let me offer my view of the state of the recovery, with particular attention to the labor market and conditions faced by workers.",let offer view state recovery particular attention labor market condition face worker,let offer state particular attention face worker
2014-03-31,yellen,What the Federal Reserve Is Doing to Promote a Stronger Job Market,20140331_yellen_What_the_Federal_Reserve_Is_Doing_to_Promote_a_Stronger_Job_.txt,29,0,"Nationwide, and in Chicago, the economy and the labor market have strengthened considerably from the depths of the Great Recession.",nationwide chicago economy labor market strengthen considerably depth great recession,nationwide chicago strengthen considerably depth recession
2014-03-31,yellen,What the Federal Reserve Is Doing to Promote a Stronger Job Market,20140331_yellen_What_the_Federal_Reserve_Is_Doing_to_Promote_a_Stronger_Job_.txt,30,0,"Since the unemployment rate peaked at percent in October , the economy has added more than - / million jobs and the unemployment rate has fallen more than percentage points to .",unemployment rate peak percent october economy add job unemployment rate fall percentage point,peak october add job percentage
2014-03-31,yellen,What the Federal Reserve Is Doing to Promote a Stronger Job Market,20140331_yellen_What_the_Federal_Reserve_Is_Doing_to_Promote_a_Stronger_Job_.txt,32,0,"remarkably steady--February was the 41st consecutive month of payroll growth, one of the longest stretches ever.",remarkably steady february consecutive month payroll growth long stretch,remarkably steady february consecutive month payroll stretch
2014-03-31,yellen,What the Federal Reserve Is Doing to Promote a Stronger Job Market,20140331_yellen_What_the_Federal_Reserve_Is_Doing_to_Promote_a_Stronger_Job_.txt,33,0,"Chicago, as you all know, was hit harder than many areas during the recession and remains a tougher market for workers.",chicago know hit hard area recession remain tough market worker,chicago know hit hard area recession tough worker
2014-03-31,yellen,What the Federal Reserve Is Doing to Promote a Stronger Job Market,20140331_yellen_What_the_Federal_Reserve_Is_Doing_to_Promote_a_Stronger_Job_.txt,34,0,But there has been considerable improvement here also.,considerable improvement,considerable improvement
2014-03-31,yellen,What the Federal Reserve Is Doing to Promote a Stronger Job Market,20140331_yellen_What_the_Federal_Reserve_Is_Doing_to_Promote_a_Stronger_Job_.txt,35,0,Unemployment in the city of Chicago is down from a peak of nearly percent to about - / percent at last count.,unemployment city chicago peak nearly percent percent count,city chicago peak nearly count
2014-03-31,yellen,What the Federal Reserve Is Doing to Promote a Stronger Job Market,20140331_yellen_What_the_Federal_Reserve_Is_Doing_to_Promote_a_Stronger_Job_.txt,36,0,"That is about the same improvement as in the larger Chicago metro area, where unemployment has fallen to - / percent.",improvement large chicago metro area unemployment fall percent,improvement chicago metro area
2014-03-31,yellen,What the Federal Reserve Is Doing to Promote a Stronger Job Market,20140331_yellen_What_the_Federal_Reserve_Is_Doing_to_Promote_a_Stronger_Job_.txt,37,0,"Metro Chicago has added , jobs since , just below the rate for job gains nationwide.",metro chicago add job rate job gain nationwide,metro chicago add job job gain nationwide
2014-03-31,yellen,What the Federal Reserve Is Doing to Promote a Stronger Job Market,20140331_yellen_What_the_Federal_Reserve_Is_Doing_to_Promote_a_Stronger_Job_.txt,38,0,"But while there has been steady progress, there is also no doubt that the economy and the job market are not back to normal health.",steady progress doubt economy job market normal health,steady progress doubt job normal health
2014-03-31,yellen,What the Federal Reserve Is Doing to Promote a Stronger Job Market,20140331_yellen_What_the_Federal_Reserve_Is_Doing_to_Promote_a_Stronger_Job_.txt,39,0,"That will not be news to many of you, or to the , people in and around Chicago who were counted as looking for work in January.",news people chicago count look work january,news people chicago count look work january
2014-03-31,yellen,What the Federal Reserve Is Doing to Promote a Stronger Job Market,20140331_yellen_What_the_Federal_Reserve_Is_Doing_to_Promote_a_Stronger_Job_.txt,40,0,"It will not be news to consumers or to owners of small and medium-sized businesses, who surveys say remain cautious about the strength and durability of the recovery.",news consumer owner small medium sized business survey remain cautious strength durability recovery,news consumer owner small medium sized survey cautious strength durability
2014-03-31,yellen,What the Federal Reserve Is Doing to Promote a Stronger Job Market,20140331_yellen_What_the_Federal_Reserve_Is_Doing_to_Promote_a_Stronger_Job_.txt,41,0,"The recovery still feels like a recession to many Americans, and it also looks that way in some economic statistics.",recovery feel like recession americans look way economic statistic,feel like recession americans look statistic
2014-03-31,yellen,What the Federal Reserve Is Doing to Promote a Stronger Job Market,20140331_yellen_What_the_Federal_Reserve_Is_Doing_to_Promote_a_Stronger_Job_.txt,43,0,"percent, the national unemployment rate is still higher than it ever got during the recession.",percent national unemployment rate high get recession,national get recession
2014-03-31,yellen,What the Federal Reserve Is Doing to Promote a Stronger Job Market,20140331_yellen_What_the_Federal_Reserve_Is_Doing_to_Promote_a_Stronger_Job_.txt,44,0,That is also the case in Chicago and in many other cities.,case chicago city,case chicago city
2014-03-31,yellen,What the Federal Reserve Is Doing to Promote a Stronger Job Market,20140331_yellen_What_the_Federal_Reserve_Is_Doing_to_Promote_a_Stronger_Job_.txt,45,0,"It certainly feels like a recession to many younger workers, to older workers who lost long-term jobs, and to African Americans, who are facing a job market today that is nearly as tough as it was during the two downturns that preceded the Great Recession.",certainly feel like recession young worker old worker lose long term job african americans face job market today nearly tough downturn precede great recession,certainly feel like recession young worker old worker lose job african americans face job nearly tough downturn precede recession
2014-03-31,yellen,What the Federal Reserve Is Doing to Promote a Stronger Job Market,20140331_yellen_What_the_Federal_Reserve_Is_Doing_to_Promote_a_Stronger_Job_.txt,46,0,"In some ways, the job market is tougher now than in any recession.",way job market tough recession,job tough recession
2014-03-31,yellen,What the Federal Reserve Is Doing to Promote a Stronger Job Market,20140331_yellen_What_the_Federal_Reserve_Is_Doing_to_Promote_a_Stronger_Job_.txt,47,0,The numbers of people who have been trying to find work for more than six months or more than a year are much higher today than they ever were since records began decades ago.,number people try find work month year high today record begin decade ago,number people try find work month record begin decade ago
2014-03-31,yellen,What the Federal Reserve Is Doing to Promote a Stronger Job Market,20140331_yellen_What_the_Federal_Reserve_Is_Doing_to_Promote_a_Stronger_Job_.txt,48,0,We know that the long-term unemployed face big challenges.,know long term unemployed face big challenge,know unemployed face big challenge
2014-03-31,yellen,What the Federal Reserve Is Doing to Promote a Stronger Job Market,20140331_yellen_What_the_Federal_Reserve_Is_Doing_to_Promote_a_Stronger_Job_.txt,49,0,Research shows employers are less willing to hire the long-term unemployed and often prefer other job candidates with less or even no relevant experience.,research show employer willing hire long term unemployed prefer job candidate relevant experience,research show employer willing hire unemployed prefer job candidate relevant experience
2014-03-31,yellen,What the Federal Reserve Is Doing to Promote a Stronger Job Market,20140331_yellen_What_the_Federal_Reserve_Is_Doing_to_Promote_a_Stronger_Job_.txt,50,0,"That is what Dorine Poole learned, after she lost her job processing medical insurance claims, just as the recession was getting started.",dorine poole learn lose job process medical insurance claim recession get start,dorine poole learn lose job process medical insurance claim recession get start
2014-03-31,yellen,What the Federal Reserve Is Doing to Promote a Stronger Job Market,20140331_yellen_What_the_Federal_Reserve_Is_Doing_to_Promote_a_Stronger_Job_.txt,51,0,"Like many others, she could not find any job, despite clerical skills and experience acquired over years of steady employment.",like find job despite clerical skill experience acquire year steady employment,like find job despite clerical skill experience acquire steady
2014-03-31,yellen,What the Federal Reserve Is Doing to Promote a Stronger Job Market,20140331_yellen_What_the_Federal_Reserve_Is_Doing_to_Promote_a_Stronger_Job_.txt,52,0,"When employers started hiring again, two years of unemployment became a disqualification.",employer start hire year unemployment disqualification,employer start hire disqualification
2014-03-31,yellen,What the Federal Reserve Is Doing to Promote a Stronger Job Market,20140331_yellen_What_the_Federal_Reserve_Is_Doing_to_Promote_a_Stronger_Job_.txt,53,0,Even those needing her skills and experience preferred less qualified workers without a long spell of unemployment.,need skill experience prefer qualified worker long spell unemployment,skill experience prefer qualified worker spell
2014-03-31,yellen,What the Federal Reserve Is Doing to Promote a Stronger Job Market,20140331_yellen_What_the_Federal_Reserve_Is_Doing_to_Promote_a_Stronger_Job_.txt,54,0,"That career, that part of Dorine's life, had ended.",career dorine life end,career dorine life end
2014-03-31,yellen,What the Federal Reserve Is Doing to Promote a Stronger Job Market,20140331_yellen_What_the_Federal_Reserve_Is_Doing_to_Promote_a_Stronger_Job_.txt,55,0,"For Dorine and others, we know that workers displaced by layoffs and plant closures who manage to find work suffer long-lasting and often permanent wage reductions.",dorine know worker displace layoff plant closure manage find work suffer long last permanent wage reduction,dorine know worker displace layoff plant closure manage find work suffer last permanent wage reduction
2014-03-31,yellen,What the Federal Reserve Is Doing to Promote a Stronger Job Market,20140331_yellen_What_the_Federal_Reserve_Is_Doing_to_Promote_a_Stronger_Job_.txt,56,0,"Jermaine Brownlee was an apprentice plumber and skilled construction worker when the recession hit, and he saw his wages drop sharply as he scrambled for odd jobs and temporary work.",jermaine brownlee apprentice plumber skilled construction worker recession hit see wage drop sharply scramble odd job temporary work,jermaine brownlee apprentice plumber skilled construction worker recession hit see wage drop sharply scramble odd job temporary work
2014-03-31,yellen,What the Federal Reserve Is Doing to Promote a Stronger Job Market,20140331_yellen_What_the_Federal_Reserve_Is_Doing_to_Promote_a_Stronger_Job_.txt,57,0,still working for a lower wage than he earned before the recession.,work low wage earn recession,work wage earn recession
2014-03-31,yellen,What the Federal Reserve Is Doing to Promote a Stronger Job Market,20140331_yellen_What_the_Federal_Reserve_Is_Doing_to_Promote_a_Stronger_Job_.txt,58,0,Vicki Lira lost her full-time job of years when the printing plant she worked in shut down in .,vicki lira lose time job year printing plant work shut,vicki lira lose job printing plant work shut
2014-03-31,yellen,What the Federal Reserve Is Doing to Promote a Stronger Job Market,20140331_yellen_What_the_Federal_Reserve_Is_Doing_to_Promote_a_Stronger_Job_.txt,59,0,Then she lost a job processing mortgage applications when the housing market crashed.,lose job processing mortgage application housing market crash,lose job processing mortgage application housing crash
2014-03-31,yellen,What the Federal Reserve Is Doing to Promote a Stronger Job Market,20140331_yellen_What_the_Federal_Reserve_Is_Doing_to_Promote_a_Stronger_Job_.txt,62,0,Today she enjoys her part-time job serving food samples to customers at a grocery store,today enjoy time job serve food sample customer grocery store,enjoy job serve food sample customer grocery store
2014-03-31,yellen,What the Federal Reserve Is Doing to Promote a Stronger Job Market,20140331_yellen_What_the_Federal_Reserve_Is_Doing_to_Promote_a_Stronger_Job_.txt,63,0,Vicki Lira is one of many Americans who lost a full-time job in the recession and seem stuck working part time.,vicki lira americans lose time job recession stuck work time,vicki lira americans lose job recession stuck work
2014-03-31,yellen,What the Federal Reserve Is Doing to Promote a Stronger Job Market,20140331_yellen_What_the_Federal_Reserve_Is_Doing_to_Promote_a_Stronger_Job_.txt,64,0,not included in that rate are more than seven million people who are working part time,include rate people work time,people work
2014-03-31,yellen,What the Federal Reserve Is Doing to Promote a Stronger Job Market,20140331_yellen_What_the_Federal_Reserve_Is_Doing_to_Promote_a_Stronger_Job_.txt,65,0,"As a share of the workforce, that number is very high historically.",share workforce number high historically,share workforce number historically
2014-03-31,yellen,What the Federal Reserve Is Doing to Promote a Stronger Job Market,20140331_yellen_What_the_Federal_Reserve_Is_Doing_to_Promote_a_Stronger_Job_.txt,66,0,"I have described the experiences of Dorine, Jermaine, and Vicki because they tell us important things that the unemployment rate alone cannot.",describe experience dorine jermaine vicki tell important thing unemployment rate,describe experience dorine jermaine vicki tell thing
2014-03-31,yellen,What the Federal Reserve Is Doing to Promote a Stronger Job Market,20140331_yellen_What_the_Federal_Reserve_Is_Doing_to_Promote_a_Stronger_Job_.txt,67,0,"First, they are a reminder that there are real people behind the statistics, struggling to get by and eager for the opportunity to build better lives.",reminder real people statistic struggle eager opportunity build well life,reminder real people statistic struggle eager opportunity build well life
2014-03-31,yellen,What the Federal Reserve Is Doing to Promote a Stronger Job Market,20140331_yellen_What_the_Federal_Reserve_Is_Doing_to_Promote_a_Stronger_Job_.txt,68,0,"Second, their experiences show some of the uniquely challenging and lasting effects of the Great Recession.",experience uniquely challenging lasting effect great recession,experience uniquely challenging lasting recession
2014-03-31,yellen,What the Federal Reserve Is Doing to Promote a Stronger Job Market,20140331_yellen_What_the_Federal_Reserve_Is_Doing_to_Promote_a_Stronger_Job_.txt,69,0,"Recognizing and trying to understand these effects helps provide a clearer picture of the progress we have made in the recovery, as well as a view of just how far we still have to go.",recognize try understand effect help provide clear picture progress recovery view far,recognize try understand clear picture progress far
2014-03-31,yellen,What the Federal Reserve Is Doing to Promote a Stronger Job Market,20140331_yellen_What_the_Federal_Reserve_Is_Doing_to_Promote_a_Stronger_Job_.txt,70,0,"And based on the evidence available, it is clear to me that the U.S. economy is still considerably short of the two goals assigned to the Federal Reserve by the Congress.",base evidence available clear u.s. economy considerably short goal assign federal reserve congress,evidence available clear considerably short goal assign congress
2014-03-31,yellen,What the Federal Reserve Is Doing to Promote a Stronger Job Market,20140331_yellen_What_the_Federal_Reserve_Is_Doing_to_Promote_a_Stronger_Job_.txt,71,0,"The first of those goals is maximum sustainable employment, the highest level of employment that can be sustained while maintaining a stable inflation rate.",goal maximum sustainable employment high level employment sustain maintain stable inflation rate,goal sustainable sustain maintain stable
2014-03-31,yellen,What the Federal Reserve Is Doing to Promote a Stronger Job Market,20140331_yellen_What_the_Federal_Reserve_Is_Doing_to_Promote_a_Stronger_Job_.txt,72,0,Most of my colleagues on the Federal Open Market Committee and I estimate that the unemployment rate consistent with maximum sustainable employment is now between .,colleague federal open market committee estimate unemployment rate consistent maximum sustainable employment,colleague open committee consistent sustainable
2014-03-31,yellen,What the Federal Reserve Is Doing to Promote a Stronger Job Market,20140331_yellen_What_the_Federal_Reserve_Is_Doing_to_Promote_a_Stronger_Job_.txt,76,0,"The other goal assigned by the Congress is stable prices, which means keeping inflation under control.",goal assign congress stable price mean keep inflation control,goal assign congress stable mean keep control
2014-03-31,yellen,What the Federal Reserve Is Doing to Promote a Stronger Job Market,20140331_yellen_What_the_Federal_Reserve_Is_Doing_to_Promote_a_Stronger_Job_.txt,77,0,"In the past, there have been times when these two goals conflicted--fighting inflation often requires actions that slow the economy and raise the unemployment rate.",past time goal conflict fight inflation require action slow economy raise unemployment rate,goal conflict fight require action raise
2014-03-31,yellen,What the Federal Reserve Is Doing to Promote a Stronger Job Market,20140331_yellen_What_the_Federal_Reserve_Is_Doing_to_Promote_a_Stronger_Job_.txt,78,0,"But that is not a dilemma now, because inflation is well below percent, the Fed's longer-term goal.",dilemma inflation percent fed long term goal,dilemma fed goal
2014-03-31,yellen,What the Federal Reserve Is Doing to Promote a Stronger Job Market,20140331_yellen_What_the_Federal_Reserve_Is_Doing_to_Promote_a_Stronger_Job_.txt,79,0,The Federal Reserve takes its inflation goal very seriously.,federal reserve take inflation goal seriously,take goal seriously
2014-03-31,yellen,What the Federal Reserve Is Doing to Promote a Stronger Job Market,20140331_yellen_What_the_Federal_Reserve_Is_Doing_to_Promote_a_Stronger_Job_.txt,80,0,"One reason why I believe it is appropriate for the Federal Reserve to continue to provide substantial help to the labor market, without adding to the risks of inflation, is because of the evidence I see that there remains considerable slack in the economy and the labor market.",reason believe appropriate federal reserve continue provide substantial help labor market add risk inflation evidence remain considerable slack economy labor market,believe appropriate substantial add evidence considerable slack
2014-03-31,yellen,What the Federal Reserve Is Doing to Promote a Stronger Job Market,20140331_yellen_What_the_Federal_Reserve_Is_Doing_to_Promote_a_Stronger_Job_.txt,81,0,"Let me explain what I mean by that word ""slack"" and why it is so important.",let explain mean word slack important,let explain mean word slack
2014-03-31,yellen,What the Federal Reserve Is Doing to Promote a Stronger Job Market,20140331_yellen_What_the_Federal_Reserve_Is_Doing_to_Promote_a_Stronger_Job_.txt,82,0,Slack means that there are significantly more people willing and capable of filling a job than there are jobs for them to fill.,slack mean significantly people willing capable fill job job fill,slack mean significantly people willing capable fill job job fill
2014-03-31,yellen,What the Federal Reserve Is Doing to Promote a Stronger Job Market,20140331_yellen_What_the_Federal_Reserve_Is_Doing_to_Promote_a_Stronger_Job_.txt,83,0,"During a period of little or no slack, there still may be vacant jobs and people who want to work",period little slack vacant job people want work,period slack vacant job people want work
2014-03-31,yellen,What the Federal Reserve Is Doing to Promote a Stronger Job Market,20140331_yellen_What_the_Federal_Reserve_Is_Doing_to_Promote_a_Stronger_Job_.txt,83,1,a large share of those willing to work lack the skills or are otherwise not well suited for the jobs that are available.,large share willing work lack skill suit job available,share willing work lack skill suit job available
2014-03-31,yellen,What the Federal Reserve Is Doing to Promote a Stronger Job Market,20140331_yellen_What_the_Federal_Reserve_Is_Doing_to_Promote_a_Stronger_Job_.txt,85,0,"percent unemployment, it might seem that there must be a lot of slack in the U.S. economy",percent unemployment lot slack u.s. economy,lot slack
2014-03-31,yellen,What the Federal Reserve Is Doing to Promote a Stronger Job Market,20140331_yellen_What_the_Federal_Reserve_Is_Doing_to_Promote_a_Stronger_Job_.txt,85,1,there are reasons why that may not be true.,reason true,true
2014-03-31,yellen,What the Federal Reserve Is Doing to Promote a Stronger Job Market,20140331_yellen_What_the_Federal_Reserve_Is_Doing_to_Promote_a_Stronger_Job_.txt,86,0,One important reason relates to the skills and education of people in the workforce.,important reason relate skill education people workforce,relate skill education people workforce
2014-03-31,yellen,What the Federal Reserve Is Doing to Promote a Stronger Job Market,20140331_yellen_What_the_Federal_Reserve_Is_Doing_to_Promote_a_Stronger_Job_.txt,87,0,"It is no secret that America faces some daunting challenges in educating people and preparing them to work in a 21st century, globalized economy.",secret america face daunting challenge educate people prepare work century globalized economy,secret america face daunting challenge educate people prepare work century globalized
2014-03-31,yellen,What the Federal Reserve Is Doing to Promote a Stronger Job Market,20140331_yellen_What_the_Federal_Reserve_Is_Doing_to_Promote_a_Stronger_Job_.txt,88,0,Many of you in this audience are helping workers address this challenge,audience help worker address challenge,audience worker address challenge
2014-03-31,yellen,What the Federal Reserve Is Doing to Promote a Stronger Job Market,20140331_yellen_What_the_Federal_Reserve_Is_Doing_to_Promote_a_Stronger_Job_.txt,88,1,you also know that the economy continues to change very rapidly.,know economy continue change rapidly,know rapidly
